['closedAt'],['createdAt'],['merged'],['mergedAt'],['publishedAt'],['title']
2021-4,2021-4,True,2021-4,2021-4,[typescript-language-features] Add telemetry for import statement completions
2021-4,2021-4,True,2021-4,2021-4,Add common.platformDetail in telemetry
2021-4,2021-4,True,2021-4,2021-4,fix race between terminal create and initial resize
2021-4,2021-4,False,,2021-4,Electron 12.x.y
2021-4,2021-4,True,2021-4,2021-4,Fix typo in map.ts
2021-4,2021-4,True,2021-4,2021-4,Implement custom hover for activity bar and panel
2021-4,2021-4,True,2021-4,2021-4,custom dialog for introducing workspace trust
2021-4,2021-4,True,2021-4,2021-4,Improve representing untrusted settings in settings editor
2021-4,2021-4,True,2021-4,2021-4,Terminal status icon 
2021-4,2021-4,True,2021-4,2021-4,Support markdown styling in task descriptions.
2021-4,2021-4,True,2021-4,2021-4,Make error message clearer
2021-4,2021-4,True,2021-4,2021-4,Recognise commonly sourced files as shellscript
2021-4,2021-4,True,2021-4,2021-4,Workspace trust - extract isWorkspaceTrustEnabled into a function
2021-4,2021-4,True,2021-4,2021-4,Fix race condition in showing and hiding suggestWidget
2021-4,2021-4,True,2021-4,2021-4,Update aria label to include codicon names and wrap in spaces
2021-4,2021-4,True,2021-4,2021-4,fix #121509 documentation error for two API command results
2021-4,2021-4,False,,2021-4,Codespace 9307
,2021-4,False,,2021-4,[HTML] Support the tsserver resolving files relative to the html file
2021-4,2021-4,False,,2021-4,Create deno.yml
2021-4,2021-4,True,2021-4,2021-4,Allow text search providers to give messages
2021-4,2021-4,False,,2021-4,Add toolbar to terminal tabs
2021-4,2021-4,True,2021-4,2021-4,Workspace trust - merge storage and management services
2021-5,2021-4,True,2021-5,2021-4,fix: use addListener instead of addEventListener to to observe media query lists
2021-4,2021-4,True,2021-4,2021-4,vscode.git - jschardet 2.2.1 -> 2.3.0
2021-4,2021-4,True,2021-4,2021-4,Bump ssri from 6.0.1 to 6.0.2
2021-4,2021-4,False,,2021-4,Pick up TS 4.2.4
2021-4,2021-4,False,,2021-4,Update package.json
2021-4,2021-4,False,,2021-4,fix(terminal): prevent terminal tab buttons duplication (#121604)
2021-4,2021-4,False,,2021-4,Resolves: Add security and versioning dependency alerts
2021-4,2021-4,True,2021-4,2021-4,Ben/workingcopy typeid
2022-4,2021-4,False,,2021-4,trust: serve trust from ext host if already trusted
2021-4,2021-4,True,2021-4,2021-4,Move quick pick into editor override service
2021-4,2021-4,True,2021-4,2021-4,feat: add support for additional surrounding pairs for markdown (#119982)
2021-4,2021-4,True,2021-4,2021-4,Context menus and move tabs buttons to the panel
2021-4,2021-4,True,2021-4,2021-4,Middle click on terminal tab to kill terminal
2021-4,2021-4,True,2021-4,2021-4,Support running extension tests in browser workbench
2021-4,2021-4,False,,2021-4,Allow clicking paths with brackets in terminal
2021-4,2021-4,True,2021-4,2021-4,Fix issue number in comment
2021-4,2021-4,True,2021-4,2021-4,Workspace trust - multi-root workspace file
2021-4,2021-4,True,2021-4,2021-4,gh auth: look at staging query param
2021-4,2021-4,True,2021-4,2021-4,more staging detection
2021-4,2021-4,True,2021-4,2021-4,Allow ThemeIcons to be used as decorations
2021-4,2021-4,True,2021-4,2021-4,Workspace Trust Prop Changes
2021-4,2021-4,True,2021-4,2021-4,Polish terminal tab context menu commands
2021-5,2021-4,True,2021-5,2021-4,Fix welcome view links missing hover color
2021-4,2021-4,True,2021-4,2021-4,"Improve new terminal dropdown style, move to base"
2021-4,2021-4,True,2021-4,2021-4,fix #121818 and make terminalService manager/updater of available profiles
2021-4,2021-4,True,2021-4,2021-4,Logging categoryDescriptor.id instead of [object Object]
2021-4,2021-4,True,2021-4,2021-4,adding capabilities to package.json
2021-5,2021-4,False,,2021-4,Enable the notebook renderer on web
2021-4,2021-4,True,2021-4,2021-4,Add explicit dispose calls for `DiskFileSystemProvider`
2021-4,2021-4,True,2021-4,2021-4,"Fix regression cannot preview image with special characters '#', '%' or '?'"
2021-4,2021-4,True,2021-4,2021-4,Better notebook markup renderer api
2021-4,2021-4,True,2021-4,2021-4,Move off deprecated resolve function
2021-4,2021-4,True,2021-4,2021-4,Change default for enable builtin extensions
2021-5,2021-4,True,2021-5,2021-4,Add pattern matching 'in'
2021-4,2021-4,True,2021-4,2021-4,Add terminalTabsFocusContextKey
2021-4,2021-4,True,2021-4,2021-4,Create new terminal from profile in multi-root workspace
2021-4,2021-4,True,2021-4,2021-4,Allow markdown content in getting started
2021-4,2021-4,True,2021-4,2021-4,Fix missed Previewer.plain call due to adjacent @ts-expect-error
2021-4,2021-4,True,2021-4,2021-4,Add command and keybinding to focus terminal tabs view
,2021-4,False,,2021-4,declare module for git.d.ts
2021-4,2021-4,False,,2021-4,KeyBindings: Remove default Ctrl-W shortcut for close window
2021-4,2021-4,False,,2021-4,KeyBindings: Remove default Ctrl-W shortcut for close window
2021-4,2021-4,False,,2021-4,allow searching for publisher names with dashes
2021-4,2021-4,True,2021-4,2021-4,Support hiding terminal tabs on single view
2021-4,2021-4,True,2021-4,2021-4,No longer force showing input box for screenreader
2021-4,2021-4,True,2021-4,2021-4,Get rid of default icon
2021-4,2021-4,True,2021-4,2021-4,Add a cache to the editor override service to allow awaiting ext host
2021-4,2021-4,False,,2021-4,Allow x64 macOS builds to be triggered alone
2021-4,2021-4,True,2021-4,2021-4,"Add terminal description concept, adopt in tasks and local terminals and add local terminal initial text"
2021-4,2021-4,True,2021-4,2021-4,Better handling of search editor backups
,2021-4,False,,2021-4,Change to convert the leading tilde to home path on Windows
2021-5,2021-4,False,,2021-4,Workspace trust - Cleanup code related to soft notification
2021-4,2021-4,True,2021-4,2021-4,Support multi select split/ kill in terminal tabs 
2021-5,2021-4,False,,2021-4,Add custom icon for license.md files
2021-4,2021-4,False,,2021-4,Removing extra '*' after pressing enter at the end of a jsDoc comment
2021-5,2021-4,False,,2021-4,Implimented a max zoom level
2021-7,2021-4,False,,2021-4,Enable window.confirmBeforeClose on all platforms
2021-4,2021-4,True,2021-4,2021-4,Improve custom hover 
2021-4,2021-4,True,2021-4,2021-4,Workspace trust - Return undefined if dialog is cancelled
2021-5,2021-4,True,2021-5,2021-4,Initial implementation of drag and drop api
,2021-4,False,,2021-4,Adds filesToOpen to vscode.openFolder (wip)
2021-11,2021-4,False,,2021-4,fix: rename-box overflow
2021-4,2021-4,True,2021-4,2021-4,Terminate in case of ext host IPC timeout
2021-4,2021-4,True,2021-4,2021-4,Use a menu instead of hard coding actions in tabsWidget
2021-4,2021-4,True,2021-4,2021-4,Adding JS and PY Azure SDK packages
2021-4,2021-4,True,2021-4,2021-4,Add missing padding-bottom for notebook markdown cells
2021-4,2021-4,True,2021-4,2021-4,Bring back workspace shells via setting
2021-4,2021-4,True,2021-4,2021-4,Set tunnel factory earlier
2022-1,2021-4,False,,2021-4,Ensure single resource custom editors move instead of reopen
2021-4,2021-4,True,2021-4,2021-4,Make terminal tab buttons keyboard navigable
2021-5,2021-4,True,2021-5,2021-4,Menu migration
2021-4,2021-4,True,2021-4,2021-4,Improve capabilities.untrustedWorkspaces contribution schema
2021-5,2021-4,True,2021-5,2021-4,Register .mak extension for the Make language
2021-4,2021-4,True,2021-4,2021-4,Add null checks in tabs widget
2021-7,2021-4,True,2021-7,2021-4,Fix#122454: Truncate the long terminal title
2021-5,2021-4,False,,2021-4,Fix #122522
2021-4,2021-4,True,2021-4,2021-4,Add flag on whether a contribution can support a resource
2021-7,2021-4,False,,2021-4,remove the nested test suite
2021-10,2021-4,False,,2021-4,notebook debt
2021-4,2021-4,True,2021-4,2021-4,Use single quotes instead of double quotes
2021-4,2021-4,True,2021-4,2021-4,fix #122699
2021-5,2021-4,False,,2021-4,Add syntaxes highlight support for .toml files
2021-5,2021-4,True,2021-5,2021-4,Workspace trust transition participants
2021-4,2021-4,True,2021-4,2021-4,Ensure non-selected tab actions apply to correct instance
2021-4,2021-4,True,2021-4,2021-4,Disable tabs by default
2021-4,2021-4,True,2021-4,2021-4,Fix multiple editors being marked as active
2021-4,2021-4,True,2021-4,2021-4,Fix Notebook Cell URI
2021-5,2021-4,True,2021-5,2021-4,Fix Notebook Cell URI
2021-4,2021-4,True,2021-4,2021-4,Try to block webviews from cancelling unloads
2021-4,2021-4,True,2021-4,2021-4,Fix cell keybindings prompt
2021-4,2021-4,False,,2021-4,test commit
2021-5,2021-5,True,2021-5,2021-5,Fix #122741: Change vertical positions of the walkthrough titles and close-icons to center
2021-5,2021-5,True,2021-5,2021-5,Improve docs for TextEditor.setDecorations
2021-9,2021-5,False,,2021-5,Alternative Recent Items menu in MacOS Dock
2021-5,2021-5,True,2021-5,2021-5,Fixes pascalCase snippet formatter fails to process numbers
2021-5,2021-5,False,,2021-5,Fix#122692: Hide the inline actions when the width is below a certain threshold (79 pixels)
2021-5,2021-5,False,,2021-5,Only disable onbeforeunload if using iframe based webviews
2021-5,2021-5,False,,2021-5,"Fix#120826: Wrap the rating stars as well as  ""tht13.html-preview-vscode"""
2021-5,2021-5,True,2021-5,2021-5,Apply aria label to tabs monaco-list-row elements
2021-5,2021-5,True,2021-5,2021-5,Allow rapid render in sandbox (#122828)
2021-5,2021-5,True,2021-5,2021-5,Block windows/iframes from preventing the unload
2021-5,2021-5,True,2021-5,2021-5,Remove shell environment patching from shared process (fix #121947)
2021-5,2021-5,True,2021-5,2021-5,Fix context on LabelTunnelAction
2021-5,2021-5,True,2021-5,2021-5,Change the configure default picker
2021-5,2021-5,True,2021-5,2021-5,Use const enum for terminal config keys
2021-5,2021-5,True,2021-5,2021-5,Block windows/iframes from preventing the unload (#122835)
2021-5,2021-5,True,2021-5,2021-5,externalTerminal renderer -> main process
2021-5,2021-5,True,2021-5,2021-5,Convert terminal tabs widget from tree to list
2021-5,2021-5,True,2021-5,2021-5,Initial move to a Publish stage
2021-5,2021-5,True,2021-5,2021-5,Fix webview views not updating correctly on scroll
2021-5,2021-5,True,2021-5,2021-5,terminalTab -> terminalGroup
2021-5,2021-5,True,2021-5,2021-5,Update quick pick list widget focus colors
2021-5,2021-5,True,2021-5,2021-5,Fix first line being replaced in suggestion label
2021-5,2021-5,True,2021-5,2021-5,"Remove inheritEnv, don't use shell env"
2021-5,2021-5,True,2021-5,2021-5,chore: bump node@14.x in devDependencies
2021-5,2021-5,True,2021-5,2021-5,Remove `--no-sandbox`
2021-5,2021-5,True,2021-5,2021-5,Fix port theme color typo
2021-5,2021-5,True,2021-5,2021-5,Add some eslint rules to terminal
2021-5,2021-5,True,2021-5,2021-5,Fixes #122914.
2021-5,2021-5,True,2021-5,2021-5,Remove explicit public from contrib/terminal
2021-5,2021-5,True,2021-5,2021-5,Finalize TerminalOptions.message API
2021-5,2021-5,True,2021-5,2021-5,Completion in settings does not work on Linux
2021-5,2021-5,True,2021-5,2021-5,Fix 122701
2021-5,2021-5,True,2021-5,2021-5,initialize pty host log level
2021-5,2021-5,True,2021-5,2021-5,QuickPick doesn't fire the `onDidChangeValue` when setting value manually
2021-5,2021-5,True,2021-5,2021-5,removed duplicates from the python tags
2021-5,2021-5,True,2021-5,2021-5,Make sure we actually update the local resource roots
2021-5,2021-5,True,2021-5,2021-5,Select the active terminal - not the focused one and allow right clicking to apply context menu
2021-5,2021-5,True,2021-5,2021-5,notebook: reload backLayerWebView when kernels change
2021-7,2021-5,True,2021-7,2021-5,Extended theme customisation syntax
2021-5,2021-5,True,2021-5,2021-5,Make state service async
2021-5,2021-5,True,2021-5,2021-5,Fixes #99629 by detecting emoji sequences and emoji modifiers on left delete
2021-5,2021-5,True,2021-5,2021-5,Persist terminal tab icons and titles on window reload
2021-5,2021-5,True,2021-5,2021-5,Add setting to toggle notebook toolbar visibility
2021-5,2021-5,True,2021-5,2021-5,Reduce editor association setting verbosity.
2021-5,2021-5,True,2021-5,2021-5,Add Undo Stop After Consecutive Whitespaces
2021-5,2021-5,True,2021-5,2021-5,"Update spdlog, use lazy initialization in extension host"
2021-5,2021-5,False,,2021-5,files and folders cannot end with a '.' on windows
2021-5,2021-5,True,2021-5,2021-5,add color customizations for inline debug values
2021-11,2021-5,True,2021-11,2021-5,Fix keybindings title
2021-5,2021-5,True,2021-5,2021-5,Pick up new distro version and bump version
2021-5,2021-5,True,2021-5,2021-5,Workspace trust - restricted mode banner
2021-5,2021-5,True,2021-5,2021-5,Fixes onEnterRules with global modifier
2021-5,2021-5,True,2021-5,2021-5,Introducing SimpleEditorContext for simple widget editors
2021-8,2021-5,False,,2021-5,Fix a typo in generating localised untitled editors hint.
2021-5,2021-5,True,2021-5,2021-5,Only focus tabs when shouldShowTabs
2021-5,2021-5,True,2021-5,2021-5,Switch priority of shell/shellArgs and defaultProfile setting
2021-5,2021-5,True,2021-5,2021-5,add workspace trust required editor
2021-5,2021-5,True,2021-5,2021-5,debug: bump js-debug version
2021-5,2021-5,True,2021-5,2021-5,fix min width view in terminal tabs
2021-5,2021-5,True,2021-5,2021-5,Switch the default back to inheritEnv = true
2021-5,2021-5,True,2021-5,2021-5,Adopt @ link inside mode.ts
2021-5,2021-5,True,2021-5,2021-5,Add release stage back
2021-5,2021-5,True,2021-5,2021-5,Bump underscore from 1.8.3 to 1.12.1
2021-5,2021-5,True,2021-5,2021-5,Support vertical separator for primary groups in toolbar
2021-5,2021-5,True,2021-5,2021-5,Bump lodash from 4.17.19 to 4.17.21 in /build
2021-5,2021-5,True,2021-5,2021-5,Bump lodash from 4.17.19 to 4.17.21
2021-5,2021-5,True,2021-5,2021-5,Allow text search providers to give messages with links that trigger researching.
2021-5,2021-5,False,,2021-5,Merogge/split
2022-1,2021-5,True,2022-1,2021-5,Add Source Control View Sort to Storage
2021-5,2021-5,True,2021-5,2021-5,Normalize path in terminal word links
2021-5,2021-5,True,2021-5,2021-5,Fixes #123036 for 1.56
,2021-5,False,,2021-5,Created a setting option for stopping loop to next change at last change of file
2021-5,2021-5,True,2021-5,2021-5,Fix 123041 for 1.56
2021-5,2021-5,True,2021-5,2021-5,Indicate default profile in terminal dropdown
2021-5,2021-5,True,2021-5,2021-5,Fix left navigation across wrapping points when selection is active
2021-5,2021-5,True,2021-5,2021-5,Removes special character that terminates link recognition
2021-5,2021-5,True,2021-5,2021-5,adopt working copy editor handler and remove custom editor input factory
2021-5,2021-5,True,2021-5,2021-5,Bump hosted-git-info from 2.8.8 to 2.8.9
2021-5,2021-5,True,2021-5,2021-5,Handle onDrop within TerminalInstance
2021-5,2021-5,True,2021-5,2021-5,fire activeInstanceChanged when active instance is set and more migration from terminalTab -> terminalGroup
2021-5,2021-5,True,2021-5,2021-5,Fix issue reporter not closing on submit and debounce submissions
2021-5,2021-5,True,2021-5,2021-5,"Add showDeprecated option to suggest, filters out deprecated options"
2021-5,2021-5,False,,2021-5,"Updated ""Code - OSS"" icon for macOS Big Sur"
2021-6,2021-5,True,2021-6,2021-5,Add hover css to the hover element
2021-7,2021-5,True,2021-7,2021-5,Add support for eslintrc.json seti-ui icon
2021-10,2021-5,False,,2021-5,"Fix#120826: Wrap the rating stars as well as ""tht13.html-preview-vscode"""
2021-5,2021-5,True,2021-5,2021-5,Add support for file drop on a terminal tab
2021-5,2021-5,True,2021-5,2021-5,Add active editor to editor tabs and use in variable resolver
2021-5,2021-5,True,2021-5,2021-5,Improve local shell wording
2021-6,2021-5,True,2021-6,2021-5,use title for terminal selection
2021-5,2021-5,True,2021-5,2021-5,Bump hosted-git-info from 2.8.8 to 2.8.9 in /test/smoke
2021-5,2021-5,True,2021-5,2021-5,Don't hide tabs view until the mouse leaves it
2021-5,2021-5,True,2021-5,2021-5,Improve layout and resize events in terminal
2021-5,2021-5,True,2021-5,2021-5,Move bing settings to its own stage
2021-5,2021-5,True,2021-5,2021-5,save tabs width in vertical and horizontal terminal panel positions
2021-5,2021-5,True,2021-5,2021-5,Polish for some workspace reuse
2021-5,2021-5,True,2021-5,2021-5,"Revert ""Move bing settings to its own stage"""
2021-5,2021-5,True,2021-5,2021-5,Alt click + terminal button to split
2021-5,2021-5,True,2021-5,2021-5,Add drag and drop controller
2021-5,2021-5,True,2021-5,2021-5,file working copy - let dispose unregister working copies
2021-5,2021-5,True,2021-5,2021-5,The default Monokai highlight color is displayed incorrectly
2021-5,2021-5,True,2021-5,2021-5,Fixes incorrect decoding of percent encoded markdown links
2021-5,2021-5,True,2021-5,2021-5,Enable changing color of terminal tab icons 
2021-5,2021-5,True,2021-5,2021-5,Fix Initial Scroll Position on Markdown Dynamic Preview
2021-6,2021-5,False,,2021-5,Remove bundled loader from notebooks webview
2021-5,2021-5,True,2021-5,2021-5,Bump version to 1.56.2
2021-5,2021-5,True,2021-5,2021-5,Try better fix for loading mixed local/remote notebook resources
